"How Well Do You Know The Words To Eminem's ""My Name Is""";-82.9574;-111.748;cebo
Anger Over Afghan Civilian Deaths Shows Limits of U.S. Air Power;-99.7456;-85.6085;no cebo
Former United States press secretary Jerald terHorst dies at age 87;-88.6941;-71.8564;no cebo
Are You More Of An Herbivore Or A Carnivore;-49.8663;-61.1154;cebo
What Have You Created Out Of Depression Or Anxiety;-59.4257;-77.7659;cebo
2nd Custody Hearing Is Canceled as Jackson Relatives Hold Talks;-76.0201;-69.5293;no cebo
Sony in Expansion of U.S. and Foreign TV Business;-79.1345;-69.7408;no cebo
We Know What Kind Of Instagram Photo You Last Posted;-74.3165;-101.151;cebo
"Here's The First  Action-Packed Trailer For ""Allegiant""";-56.6194;-62.4884;cebo
For Peruvians  Baskets for the U.S. Market Bring a New Way of Life;-93.369;-94.4028;cebo
Germany's July unemployment rate falls slightly;-55.9764;-49.678;no cebo
Video Leads London Police to Suspend Officer;-59.3865;-52.3843;no cebo
Women Were Pranked With Awful Makeovers... And It Was Hilarious;-59.0638;-70.0964;cebo
What Everyone Thinks When They Text And Drive;-56.987;-72.553;cebo
Indian Air Force chopper crashes in Jammu and Kashmir;-61.3859;-54.5669;no cebo
21 Strange  Everyday Objects People Actually Stuck Up Their Butt;-43.3385;-50.4646;cebo
Knicks Top Rockets to Win Fourth in Five Games;-73.6259;-66.5542;no cebo
18 Moving Photos From Vigils For Paris Held Across Canada;-65.6757;-65.4856;no cebo
Sports Museum of America Is Set to Close;-66.7023;-65.0995;no cebo
The Start of a Crisis  Through the Lens of Avis;-62.4137;-62.4607;cebo
"Here's What The Cast Of ""Halloweentown"" Looks Like Today";-64.8357;-81.9397;cebo
12 Celebrities With Guy Fieri's Hair;-40.6871;-49.6812;cebo
Misty Copeland Recreates Iconic Paintings And It's Absolutely Stunning;-58.1454;-65.3331;cebo
17 Times Mr. Bean Perfectly Captured The Great Struggles Of Living In London;-85.9342;-92.3613;cebo
23 Things You Probably Shouldn't Say To Someone With Depression;-67.7799;-89.7731;cebo
Commuter chaos in Sydney after wind damages lines on Harbour Bridge;-69.4288;-60.6767;no cebo
What Kind Of Introvert Are You;-34.2882;-47.3302;cebo
From Air and Ground  Pakistan Strikes Back at Taliban;-83.15;-73.1753;no cebo
Marketers Lend Voices to Support the Disabled;-32.7199;-31.1558;no cebo
Politicians Fail to Grasp Peer-to-Peer;-25.7555;-23.8549;no cebo
"13 Marvel ""What If"" Stories That Totally Came True";-51.4707;-66.5694;cebo
Toyota recalls up to 1.8 million automobiles;-41.0494;-37.0624;no cebo
BSkyB faces challenge in securing British Premiership football rights;-64.0527;-57.3777;no cebo
33 Leslie Knope Quotes To Help You Live Your Best Life;-62.6512;-82.4393;cebo
Saudi Arabia resumes livestock trade with Somalia;-41.6655;-36.3187;no cebo
How Much Of An Instagram Cliche Are You;-49.8442;-66.0885;cebo
British soldier dies in Afghanistan  UK death toll rises to 222;-99.7248;-77.83;no cebo
22 Struggles Of People With Zero Athletic Ability;-36.0739;-39.2992;cebo
41 000 Indians Have Petitioned The Censor Board For More Gender-Sensitive Ratings;-60.5685;-62.4471;cebo
20 Tweets That Capture The Internet's Reaction To Salman Khan Being Acquitted;-75.3803;-84.9923;cebo
"Taiwan Textile Foundation markets ""2008 Taipei In Style"" in Cross-Straits";-67.9892;-58.6679;no cebo
A Bride Held Her Wedding Reception At An Alzheimer's Home So Her Mom Could Attend;-113.216;-127.502;cebo
Literally Just 46 Photos Of Scotland Looking Sexy As Hell;-76.1452;-86.3866;cebo
What Halsey Music Video Are You;-36.5698;-50.3139;cebo
As Draft Nears  Two Giants Receivers Hold On for Now;-59.9839;-56.256;no cebo
Knicks Try Out Guard Morris Almond and Like What They See;-80.6014;-88.5069;cebo
Jack White And Patrick Carney Allegedly Almost Got Into A Fight;-90.6036;-95.3536;cebo
My Weekend At A Gaming Convention As Told By Snapchat;-71.7867;-75.6879;cebo
This Lion Got Into A Wheelbarrow At A Zoo And It Was Pretty Whimsical;-81.8274;-93.5168;cebo
Heavy rainfall creates huge traffic jams across Delhi  India;-56.3089;-51.0845;no cebo
Myanmar dissident Suu Kyi to run for parliament in by-elections;-70.7326;-60.0307;no cebo
Animal Control Investigated Kylie Jenner Over Her Dogs' Weight;-68.3558;-79.1573;cebo
"Which Character From ""The IT Crowd"" Are You";-46.1918;-64.0886;cebo
Formula One: Jenson Button wins 2010 Chinese Grand Prix;-78.9982;-64.9335;no cebo
Toyota's US sales fall by 8.7%;-44.7972;-41.4429;no cebo
When Chevron Investigates Chevron on Pollution;-25.4559;-27.05;cebo
"What's The Absolute Best Song From Adele's ""25""";-62.8871;-79.1777;cebo
12 Movies Every Man Needs To See Before He Dies;-74.886;-83.2185;cebo
18 Maps That Will Change How You See The World;-56.2152;-72.0154;cebo
24 Great Movies You Likely Missed This Year  But Should Totally See;-75.016;-95.852;cebo
French tourists killed in California bus rollover accident;-65.2716;-52.8022;no cebo
Serbia Receives $4 Billion Loan From the I.M.F.;-59.1591;-57.5023;no cebo
'Pregnancy pact' grabs international attention for small Massachusetts town;-59.4898;-53.7586;no cebo
What Karaoke Song Should You Sing Based On Your Zodiac Sign;-67.1708;-96.2262;cebo
17 Trends All Men Should Avoid In 2016;-48.4405;-56.2942;cebo
Film director Sydney Pollack dies at age 73;-61.7904;-53.293;no cebo
Geelong win 2009 Australian Football League Grand Final;-65.5348;-53.7019;no cebo
Saudis Delay Local Elections by 2 Years;-53.1057;-45.8851;no cebo
Here's Why No One Should Have An American Car;-77.1738;-90.0376;cebo
What Does Your Sleeping Position Say About Your Relationship;-55.3412;-74.1357;cebo
Glasgow  Scotland shooting leaves two hospitalised;-47.3493;-41.3214;no cebo
"Which ""ANTI"" Song Are You Based On Your Zodiac Sign";-71.1668;-96.6483;cebo
Argentina: Health Minister Resigns Over Handling of Flu Cases;-67.6099;-55.5519;no cebo
13 Powerful Stories About College Students Living With Depression;-69.7719;-78.0004;cebo
13 Times The 'Glamour' Women Of The Year Awards Gave Me Life;-77.4953;-89.2016;cebo
Guyana president's libel case heard in court;-52.1297;-43.0587;no cebo
Unexpected Jump in Home Sales in February;-41.0698;-36.0708;no cebo
Can You Name The Disney Horse;-35.8037;-48.9096;cebo
How Much Do You Spoil Your Dog;-43.8948;-64.5658;cebo
North Korea Warns of Rocket Launch Soon;-73.5917;-59.316;no cebo
15 Ways We Can All Relate To Squidward Tentacles In The Winter;-62.6625;-75.885;cebo
This Picture Sums Up Why Wedding Guests Should Put Down Their Damn Phones;-89.847;-109.733;cebo
Paris Hilton's 8 Hottest Halloween Costumes Of The 2000s;-55.7805;-63.9153;cebo
We Had Celebrities Compete In A Wrap Battle And Here's What Happened;-84.6902;-102.936;cebo
Australian Senator arrives at Parliament dressed as a beer bottle;-72.2097;-63.6278;no cebo
Afghan Villagers Describe Chaos of U.S. Strikes;-53.5073;-43.83;no cebo
This Is Why You Don't Fuck With A Crocodile;-63.9244;-86.8163;cebo
17 Faces That Perfectly Sum Up Every Black Girl's Transition From Relaxed To Natural Hair;-105.886;-124.528;cebo
If We Actually Commented Honestly On Facebook;-42.1747;-54.0963;cebo
What You Actually Want To Say During a First Date;-70.2035;-89.7909;cebo
Arm Glow Is Your New Life Goal  Thanks To Lupita Nyong'o;-58.9385;-64.7515;cebo
"Guess How Many Times Gigi Hadid Touched Her Hair In ""How Deep Is Your Love""";-110.331;-140.88;cebo
19 Things You Saw Every Single Time You Went To Grandma's House;-74.6172;-97.7897;cebo
This Is A Reminder That Not All Relationship Abuse Is Obvious;-70.2923;-81.3015;cebo
Mubarak refused permission to leave Egypt for treatment after heart attack;-73.6306;-66.756;no cebo
18 Heartbreaking Confessions From People With Agoraphobia;-40.7291;-48.6399;cebo
27 Things To Do Before Bed That Don't Involve Watching Netflix;-72.8365;-94.8323;cebo
US to alter aviation security policy;-33.9152;-28.631;no cebo
England defeats Australia and wins 2010 Twenty20 Cricket World Cup;-85.4395;-67.6578;no cebo
New legal British tender revealed;-33.6188;-29.8552;no cebo
Toads cause traffic jam on British Columbia highway;-48.4039;-44.8921;no cebo
Tony Wilson dies;-16.9399;-12.8116;no cebo
Which Pop-Punk Band Do You Actually Belong In;-61.1871;-85.0541;cebo
"19 Awesome Gifts Every ""Game Of Thrones"" Fan Should Have On Their Wish List";-104.009;-127.399;cebo
What Should All Newbies Should Know Before Hitting The Gym;-56.7819;-76.9822;cebo
"UK raises terrorism alert level to ""severe""";-63.2396;-54.0321;no cebo
Can You Pass This Texas Food Test;-54.0482;-69.4666;cebo
Sonakshi Sinha Snapchatted Herself Doodling And Accidentally Drew Kim Kardashian;-52.6368;-55.7253;cebo
"33 Times ""Spongebob"" Fans Killed It On Tumblr";-50.8173;-56.1654;cebo
Swiss President visits Ghana;-28.4574;-22.2854;no cebo
We Know What Career You Should Actually Have Based On These Five Questions;-85.5059;-124.466;cebo
Former North Korean Agent Makes Public Appearance;-58.1046;-48.9597;no cebo
27 Of The Best Responses For When Random Guys Tell You To Smile;-72.6832;-92.6897;cebo
This Amazing Wine Glass Makes You Look As Drunk As You Feel;-74.6953;-93.6654;cebo
Moderate Cleric Among 9 Killed in Pakistan Blasts;-38.7805;-31.7751;no cebo
Heavy snow fall disrupts UK transportation and communications;-56.4475;-50.9351;no cebo
Lord Falconer proposes bill to legalise assisted dying for terminal ill in UK;-63.1374;-54.1181;no cebo
Polish President Lech Kaczynski dies as his plane crashes in Russia;-85.4492;-69.0064;no cebo
Are You More Yuppie Or Hipster;-31.4511;-41.1809;cebo
"The Cast Of ""High School Musical"" Reunited At Vanessa Hudgens' Halloween Party";-72.5431;-79.1986;cebo
Cricket: England defeats India in fourth one-day international;-76.821;-67.7767;no cebo
X performs at the TLA in Philadelphia;-37.4593;-35.5774;no cebo
22 Things People Who Are Shit At Cooking Will Understand;-58.6796;-77.583;cebo
How Well Do You Know Your Poodle Mixes;-44.3518;-68.5561;cebo
Air France  pilots union  victims group criticise transatlantic disaster probe;-68.7819;-58.0658;no cebo
25 Autumn Tattoos You'll Fall In Love With;-53.0577;-68.988;cebo
Thousands flee Nigerian town to escape from militants;-62.053;-55.8432;no cebo
South Africans Euthanize Dozens of Beached Whales;-39.4649;-34.0056;no cebo
Tell Us About Yourself(ie): Dexter Darden;-40.3503;-46.1689;cebo
G.M. Exits Venture With Toyota at California Plant;-65.0721;-56.5258;no cebo
We Need To Talk About How Hot Quasimodo Is;-58.0664;-77.7447;cebo
After Their Son Died  A Family Decided To Build A Park For Kids With Disabilities;-108.157;-112.354;cebo
Search for harmful Asian carp in Chicago area turns up nothing;-74.9681;-68.2589;no cebo
"Can You Correctly Guess The ""Game Of Thrones"" Character By The Butt";-73.4117;-93.3691;cebo
18 Reasons Why No Country Should Ever Accept Refugees;-62.9063;-74.5297;cebo
Renault F1 team exclusion overturned;-29.2125;-26.7641;no cebo
Does Hewlett-Packard Need a Dose of Anarchy?;-39.2282;-43.1072;cebo
18 Of The Laziest Employees You Will Ever Meet;-44.4608;-56.0066;cebo
"This Weather Reporter Snuck In Multiple ""Star Wars"" Puns While Reporting The Weather";-84.4512;-91.4471;cebo
A Soccer World Traveler Comes Full Circle;-51.0603;-48.842;no cebo
Australian Treasurer hands down budget  announces two years of deficits;-73.5179;-63.9839;no cebo
Colombian police claim that Venezuelan government paid FARC rebels $300 million;-72.8302;-62.1822;no cebo
What's Your Favorite School Subject Based On Your Zodiac Sign;-70.9348;-97.8605;cebo
Former teacher jailed for murdering father in London  England;-72.0952;-60.3333;no cebo
Death of Nancy Benoit rumour posted on Wikipedia hours prior to body being found;-93.1597;-86.373;no cebo
Obama Has No Plans to Reopen Nafta Talks;-59.4368;-53.0881;no cebo
Europe Lags as U.S. Economy Shows Signs of Recovery;-75.5425;-67.7794;no cebo
Border Companies Thrive on Mexican-Americans;-52.6735;-46.6346;no cebo
Gallup poll: Islamophobia prevalent in United States;-47.7511;-39.5118;no cebo
Mark Hamill Went Hilariously Undetected Dressed As A Stormtrooper On Hollywood Boulevard;-72.6144;-74.9285;cebo
Who Is Your Celeb BFF Based On Your Birth Month;-73.5121;-96.2863;cebo
21 Things Scotland Has That The Rest Of The World Needs To Get In 2016;-90.8443;-107.437;cebo
"How Well Do You Know ""Portlandia""";-35.7554;-55.9794;cebo
"79 Thoughts I Had Watching ""Star Wars: Episode V"" For The First Time";-89.2906;-105.492;cebo
How Many Of These Award-Winning TV Shows Have You Seen;-87.7803;-104.607;cebo
Duhon Is Struggling  and the Knicks Are Sputtering;-43.0827;-45.3073;cebo
Boston Mayor Opposes Assault Weapons for Patrol Officers;-60.5264;-51.9043;no cebo
Microsoft's attempt to buy out Yahoo may never happen;-87.66;-86.8031;no cebo
This Is What Happens When Your Abuela Tries To Speak English;-64.0119;-80.8281;cebo
Typhoon Melor on path towards Japan;-37.6999;-33.0956;no cebo
Everything You Need To Know About Traveling To Mexico;-64.1322;-82.2731;cebo
"Adam Lambert Plays A Game Of ""Would You Rather"" And Things Get Hilarious";-85.3325;-106.913;cebo
State Street Says Regulators May Sue on Mortgage Losses;-74.9596;-64.4933;no cebo
Can We Guess Which Kardashian/Jenner Sister Is Your Favorite Based On Three Questions;-97.6526;-132.786;cebo
"Director Joseph Kahn Defends Taylor Swift's ""Wildest Dreams"" Video";-71.0573;-75.8561;cebo
Bomb explodes in Belarusian city;-40.3828;-33.9914;no cebo
"15 Times Colin Jost Was The Cutest ""Weekend Update"" Anchor Ever";-58.9487;-67.2776;cebo
Can You Guess The Christmas Song From Just One Lyric;-64.8678;-86.3798;cebo
Wikinews discusses H1N1 with the WHO;-53.1197;-50.2662;no cebo
Gazprom and Dow Expand Emissions Alliance;-29.6348;-26.6601;no cebo
Canadian victims of terrorism will be able to sue perpetrators;-80.2235;-77.2723;no cebo
The Only Plans You Should Be Making This Valentine's Day;-79.4199;-99.9429;cebo
Israeli navy fires on Gazan fishing vessels;-49.2174;-41.9358;no cebo
19 Truths If Iced Coffee Is Your Reason For Being;-58.5241;-69.6775;cebo
Here's The Real Deal With Drinking Activated Charcoal;-57.4458;-65.8788;cebo
Quarterly Profit at Costco Falls 29%;-36.3639;-30.1706;no cebo
"Is This A Line From ""The Bachelor"" Or The Kardashians";-63.0991;-75.0992;cebo
You Will Want To Marry And Have Babies With This Lumberjack Cake;-61.5201;-75.8109;cebo
Maoist guerrilla attacks kill at least 17 on first day of Indian elections;-93.6329;-83.5682;no cebo
27 Pictures All Gamers Will Find Funny;-42.684;-51.3923;cebo
Damaged DNA Evidence Shrinks Serial Killer Case;-43.7878;-38.6989;no cebo
People Are Going Nuts Over This Ridiculously Hot Veterinarian;-59.6288;-72.365;cebo
19 Things That Mildly Irritate All Farmers;-28.5618;-36.5061;cebo
This Depressing Christmas Ad Is Enraging Everyone;-43.041;-53.845;cebo
The Mets Remain Unbeaten in the Replay Booth;-47.0055;-43.7627;no cebo
Everything You Need To Know About TV And Movies In 2016;-67.0468;-88.0538;cebo
Conservative party wins minority government in Canada;-52.6651;-43.7761;no cebo
UK guinea pig farm to close after owner's family grave robbed;-67.5473;-60.2189;no cebo
18 Posts That Prove Coconut Oil Is The Answer To All Your Problems;-85.8224;-99.0106;cebo
Which Hogwarts House Do You Belong In Based On The First Letter Of Your Name;-99.5078;-126.482;cebo
WHO's reaction to H1N1 influenced by drug companies  reports claim;-105.181;-93.355;no cebo
"Iran 'suspends' releasing British soldiers, Shots fired near Iranian Consul in Basra  Iraq";-90.496;-72.3391;no cebo
21 Brilliantly Organized Closets That Will Make You Want To Clean;-48.9045;-62.0711;cebo
A Bid for Respect Is Again Stopped;-44.2849;-43.3045;no cebo
18 Hilarious Tweets About Bobby Jindal Dropping Out Of The Presidential Race;-69.1796;-78.2348;cebo
Can We Guess Your Festive Drink;-38.718;-56.1618;cebo
Bonobo chimp threatened in Congo;-18.048;-15.6153;no cebo
Facing Cuts  Auto Dealers Turn to Washington;-63.7993;-56.0707;no cebo
Former northeastern US Republican campaign director charged with conspiracy;-67.4367;-58.0603;no cebo
Gunman holds hostage in U.S. television station offices;-70.8261;-61.3352;no cebo
Threat to ships in Malacca Strait  says Singapore Navy;-55.5314;-47.2577;no cebo
Italian senate rejects no-confidence vote against minister;-85.6944;-70.962;no cebo
Can You Make It Through 27 Hilarious Photos of Michael Scott Saying The Absolute Wrong Thing Without Laughing;-121.502;-151.401;cebo
Group claims Fred Thompson lobbied for abortion-rights  Thompson denies;-64.8501;-55.7315;no cebo
President of Paraguay Had a Child as Bishop;-55.3822;-50.2372;no cebo
A Harry Potter-Themed Bar Just Opened And You Have To Pay Your Respects;-86.5305;-108.075;cebo
Which Of Taylor Swift's Music Video Love Interests Are You;-73.0169;-95.9522;cebo
Lebanon: UN resolution won't end conflict;-53.4895;-53.0826;no cebo
Wings over Houston Airshow comes to town;-44.223;-39.4433;no cebo
2 Ex-Detainees in Qaeda Video;-38.5445;-35.6519;no cebo
In Venezuela  Trying to Map Out Blueprint for Lost City;-63.2142;-61.8019;no cebo
GNU project releases new version of license to allow Wikimedia projects to switch to Creative Commons license;-87.8259;-81.31;no cebo
Brush fires threaten neighborhoods in Los Angeles  California;-52.6005;-42.4185;no cebo
Comic Relief funds allegedly invested in arms  alcohol and tobacco firms;-87.6791;-78.3517;no cebo
Family of 'murdered' UK teenager reacts to death;-58.8454;-50.5113;no cebo
A Minute With Kendall Jenner And Her Wax Figure;-59.2772;-69.2503;cebo
"Israel announces ceasefire in Gaza Strip, rocket fire into Israel continues";-99.6906;-79.3149;no cebo
We Know What Kind Of Instagrammer You Are Based On Your Choice Of Emoji;-91.7108;-124.075;cebo
55 people die in Casablanca mattress factory fire;-42.2567;-38.8251;no cebo
Which Cillian Murphy Character Is Your Soulmate Based On Your Zodiac Sign;-76.0503;-103.282;cebo
Artists Made These Heartbreaking Posters As Tribute To Child Victims Of The Peshawar School Attack;-114.409;-119.862;cebo
The John Lewis Christmas Ad Has Resulted In A Lot Of People Being A Sobbing Mess Again;-107.841;-117.102;cebo
Another Top Law Firm Pays Hires to Delay Start;-73.1327;-66.5724;no cebo
"Someone Switched Gordon Ramsay's Lines From ""MasterChef Junior"" With ""Hell's Kitchen""";-78.1668;-83.5933;cebo
Power line to Japanese nuclear plant completed;-61.7844;-54.8869;no cebo
Sunnis fighting al-Qa'eda insurgents in Western Iraq;-54.9652;-44.6214;no cebo
Two confirmed dead after Typhoon Fitow strikes Japan;-67.0403;-55.0901;no cebo
Find Out Which Hilarious Dog GIF Is 100% You With Just One Question;-83.7025;-105.218;cebo
UNHCR criticises Rwanda's and Burundi's decision to re-label refugees as illegal immigrants;-89.6503;-86.1107;no cebo
13 Wise Life Lessons From Mindy Kaling's New Book;-48.1109;-50.0138;cebo
Moroccan court sentences fourteen to jail on terror charges;-73.0418;-62.2982;no cebo
Drake Responded To Adele And Said He'd Do Anything She Wants;-94.1767;-110.474;cebo
Iraq Just Held Its First Beauty Pageant In More Than 40 Years;-87.5414;-87.5276;no cebo
Eleven alleged Russian spies arrested in US;-51.9914;-43.9034;no cebo
An Adorable Animals Advent Calendar: December 9;-52.6414;-64.1353;cebo
Which TV Couple Are You And Your Significant Other;-58.0214;-77.3652;cebo
US trade deficit increases to record high in first quarter 2005;-84.1143;-72.7667;no cebo
21 Gifts For People Who Just Really Love Pugs;-52.9968;-69.9023;cebo
Miley Cyrus Freaks Out Over Phone Call From Hilary Duff In Throwback Interview;-76.4643;-72.3164;no cebo
22 Tweets About Being In Therapy That Will Make You Laugh Out Loud;-80.1344;-105.48;cebo
Army Ends Delay on Lightweight Armor;-46.1597;-39.1872;no cebo
Deep in Bedrock  Clean Energy and Quake Fears;-46.2762;-40.9214;no cebo
What Is Your Favorite Activity When Visiting Family;-47.0721;-63.0236;cebo
Australia records hottest year on record;-48.6845;-44.7685;no cebo
Eurozone unemployment rate reaches ten percent;-43.7257;-36.3357;no cebo
Seek a Lost Ball  and Ye Shall Find;-51.5153;-49.9543;no cebo
23 People Tell Us Why We Should All Be Rooting For The Mets;-83.3157;-101.767;cebo
21 Reasons There Will Never Be Another Abby Wambach;-53.4844;-62.3713;cebo
The One Thing You Never Noticed About Aladdin;-52.4566;-69.4597;cebo
This Video Of Sufi Artists Playing Christmas Carols Is Going To Make Your Day;-93.2152;-112.043;cebo
Freshwater lakes in Texas show signs of extreme drought;-50.8006;-48.8284;no cebo
New England Patriots Top New York Jets;-50.6499;-44.6443;no cebo
"If You Love Drake's ""Hotline Bling"" Video  You're Probably Gonna Love This Guy's Stuff";-103.295;-139.422;cebo
Explosion partially destroys intelligence building in Rafah  Egypt;-51.9074;-42.9645;no cebo
Which Male Student Would You Date At Hogwarts;-63.9486;-79.8128;cebo
Confidence building reported between Iranian and Israeli citizens;-75.5642;-64.2229;no cebo
21 Buttons Facebook Really Needs Though;-32.0163;-37.5871;cebo
Fans Are Sharing Touching And Beautiful Artwork In Tribute To David Bowie;-65.1342;-69.1546;cebo
NASA to extend the Phoenix probe mission by 5 weeks;-53.357;-47.8294;no cebo
Both Sides Await Court Decision on Same-Sex Marriage in California;-82.8208;-72.9821;no cebo
17 Insanely Brilliant Ways To Hide Alcohol In Your Outfit;-58.5463;-70.1261;cebo
17 Ways To Have A Crafternoon With A Bottle Of Booze;-58.8007;-66.5322;cebo
Who Would You End Up With In A Wes Anderson Movie;-68.0496;-80.0999;cebo
Neil Patrick Harris And His Family Officially Outdid Themselves This Halloween;-67.9106;-76.1155;cebo
Europe Wants U.S. to Join Carbon Trading Market;-60.9353;-54.7316;no cebo
Nepal plane crash kills 19;-36.5116;-27.2789;no cebo
17 Easy Ways To Do Your Makeup If You Don't Know WTF You're Doing;-107.191;-155.661;cebo
17 Halloween Fails That Are Borderline Impressive;-28.5865;-35.8429;cebo
What's One Life-Changing Beauty Tip Or Trick Your Mother Taught You;-75.3407;-95.1991;cebo
Nuclear weapons protest at Faslane leads to 47 arrests;-71.7059;-60.0847;no cebo
Policeman killed in football-related violence in Italy;-59.5712;-50.1839;no cebo
Makeup On Instagram Vs. Makeup In Real Life;-61.2642;-76.014;cebo
"France  Italy  UK sending military advisers to Libya, photojournalists killed in Misrata";-90.0839;-71.7102;no cebo
"Indian airliner crashes, nearly 160 presumed dead";-39.5514;-33.4055;no cebo
Priest charged in exorcism death;-34.9676;-27.6433;no cebo
UEFA Champions League 2007/08: Rangers  Copenhagen  Tampere and Dinamo Zagreb advance to 3rd Qualifying Round;-85.5471;-76.4551;no cebo
Emaar Properties claims Burj Dubai as world's tallest building;-58.9641;-51.3463;no cebo
17 Glitches So WTF They'll Make You Laugh Uncontrollably;-58.5018;-80.7022;cebo
ACLU  EFF challenging US 'secret' court orders seeking Twitter data;-71.0481;-65.9864;no cebo
Dubai World refused permission to use QE2 as floating hotel in Cape Town;-75.8292;-69.3265;no cebo
Ricketts Family Emerges As Top Bidder for the Cubs;-48.7765;-47.2183;no cebo
Fall In Love With BuzzFeed Comics;-40.6962;-47.0516;cebo
"Here's What The Cast Of ""Hannah Montana"" Looks Like 10 Years Later";-70.7148;-86.0241;cebo
Tell Us About Yourself(ie): Derek Theler;-40.3503;-46.1689;cebo
Wait  What The Fuck Is Going On With This Water Pouring Illusion;-72.775;-85.6765;cebo
Alleged 9-11 conspirators will confess and plead guilty;-42.9683;-41.1294;no cebo
Ex-head of Qantas freight operations in US jailed for price fixing;-65.3649;-57.6617;no cebo
Are You Brave Enough To Date A Werewolf;-39.5287;-48.6319;cebo
After Prices Rise  Profit Narrows at Molson Coors;-58.9304;-48.8523;no cebo
"18 Reasons Rose Tyler Was Undeniably The Best Companion On ""Doctor Who""";-68.4317;-79.9552;cebo
What To Do After You Get Rejected;-42.2284;-56.8431;cebo
2007 World Deaf Swimming Championships Day 1: European swimmers rise up;-57.895;-52.996;no cebo
People Confess Their Love For Pizza;-39.7353;-49.0468;cebo
Canada denies visa for Africa's top biosafety negotiator;-70.2921;-63.3769;no cebo
As Troops Enter Gaza City  Israel Sees an Opening;-76.7676;-65.0704;no cebo
Childhood exposure to TV linked to bullying;-31.2195;-30.3059;no cebo
France Rejects Plan to Curb Internet Piracy;-53.4676;-46.3401;no cebo
21 Things Only Former Baby Lesbians Understand;-44.0759;-54.9986;cebo
For Everyone Who's Standing By Kesha;-46.3624;-53.6159;cebo
OMG This Cloud Is An Emoji;-34.7959;-41.8575;cebo
Iraqi parliament approves election law;-56.4889;-44.6961;no cebo
North Korea Is Warned by Gates on Testing;-51.184;-45.8179;no cebo
Seventeen injured after coach overturns near Oxford  England;-61.8482;-50.9047;no cebo
Chinese hostage rescued in the Philippines;-48.264;-41.8223;no cebo
Which Hogwarts Houses Do These '90s Nickelodeon Characters Belong In;-65.1899;-86.8458;cebo
Images Of How HIV Affects Lives Around the World;-66.8285;-72.8006;cebo
26 Brilliant Gifts Only English Nerds Will Appreciate;-47.0946;-58.9735;cebo
Scientists to study near-death experiences;-52.2817;-43.6998;no cebo
The Artist Behind Iconic Disney Films Drawing In Virtual Reality Is Incredible;-88.7828;-99.38;cebo
Which Disney Prince Is Better Than The Rest;-61.4816;-74.5885;cebo
Missouri Is Too Much for Cornell;-34.0806;-39.3734;cebo
Murdered journalist Hrant Dink feared for safety: brother;-35.1471;-31.8802;no cebo
Leonardo DiCaprio's Face When Lady Gaga Walked By Him To Accept Her Award Is Everything;-121.124;-136.545;cebo
How A Gay Porn Star And Rapper Became Vine Famous And Then Liveblogged His Arrest On Facebook;-108.695;-116.566;cebo
This Photo Of Literally Just A Potato Sold For One Million Dollars;-75.8752;-82.9997;cebo
17-Point Play Waved Off in California;-49.895;-43.4454;no cebo
Resurgent Egypt Takes Aim at  U.S. in Confederations Cup;-71.3715;-59.7065;no cebo
Jeremy Tyler  N.B.A. Prospect  Is Groomed to Play His Own Way;-84.1135;-85.9237;cebo
ATTENTION: Aziz Ansari Is Chilling In India;-39.7195;-38.8031;no cebo
US deficit reaches record $1.4 trillion;-44.5028;-37.2482;no cebo
"Can You Remember The First Episode Of ""Full House""";-65.2302;-81.2256;cebo
Britain Offers $3.2 Billion in Aid to Its Carmakers;-67.9115;-57.8926;no cebo
Anti-racism rally in Sydney;-34.2745;-28.8824;no cebo
Democrats Cut Labor Provision Unions Sought;-43.0326;-36.3357;no cebo
United Kingdom to introduce graphic images on cigarette packets;-56.5922;-50.9528;no cebo
Global markets surge in value;-34.9675;-28.8134;no cebo
Libya Faults U.S. on Halt to Weapons Programs;-59.3402;-51.4358;no cebo
21 Charts That'll Help You Get In Shape When You're Lazy AF;-90.2243;-122.818;cebo
This Font Test Will Reveal Something Deeply True About You;-65.5263;-85.3939;cebo
"23 Things You Only Understand If ""Harry Potter"" Is How You Made Your Friends";-89.5788;-135.236;cebo
"23 Funny Tweets Only ""The Sims"" Fans Will Get";-54.7763;-70.9325;cebo
"This Is What The Minor Characters From ""The Office"" Look Like Now";-78.0758;-99.2126;cebo
22 Pictures People Without Roommates Will Never Understand;-48.3453;-62.4063;cebo
DJ Khaled Got Lost At Sea On His Jet Ski And Shit Got Very Real;-108.805;-122.142;cebo
23 People Who Totally Nailed The Black Lipstick Trend;-50.1634;-62.074;cebo
29 Of The Most WTF Moments From The 2016 BAFTAs;-50.0174;-60.5759;cebo
Montreal lab questions ethics of recent EPO doping claims against Lance Armstrong;-67.9535;-60.3278;no cebo
13 All-Too-Real Texts From Your Bra;-46.8845;-61.4674;cebo
9 Deliciously Fabulous Ways To Enjoy Chimichurri;-25.2683;-26.7547;cebo
AbitibiBowater Said to Be Making Progress on Debt;-53.9487;-53.892;no cebo
Eight dead and two missing after cargo ship fire in Kaliningrad  Russia;-98.6006;-82.7853;no cebo
"21 Things The ""Harry Potter"" Video Games Taught Us About Life";-69.4179;-87.4782;cebo
19th century stable in Buffalo  New York officially saved from demolition;-72.5918;-67.2154;no cebo
